,Schl,Opp,PTS,OPP,Year,Date,neutral
2276,Alaska-Anchorage,Texas-Permian Basin,95,45,2007,12/08/2007,819
2277,Alaska-Anchorage,Texas-Permian Basin,95,45,2007,12/08/2007,819
2278,Kennesaw State,Clark Atlanta,69,62,2007,12/08/2007,922
2279,Kennesaw State,Clark Atlanta,69,62,2007,12/08/2007,922
2280,Northern Kentucky,Cincinnati-Clermont,66,51,2007,12/08/2007,504
2281,Northern Kentucky,Cincinnati-Clermont,66,51,2007,12/08/2007,504
2282,Rockhurst,Central Missouri,83,75,2007,12/08/2007,625
2283,Rockhurst,Central Missouri,83,75,2007,12/08/2007,625
2284,Southern Indiana,Ohio Valley,94,68,2007,12/08/2007,"1,700"
2285,Southern Indiana,Ohio Valley,94,68,2007,12/08/2007,"1,700"
2286,Wisconsin-Parkside,Northland Int'l,73,44,2007,12/08/2007,412
2287,Wisconsin-Parkside,Northland Int'l,73,44,2007,12/08/2007,412
2288,Western Oregon,Bushnell,84,62,2007,12/08/2007,285
2289,Western Oregon,Bushnell,84,62,2007,12/08/2007,285
2290,Kutztown,Penn State-Berks,81,49,2007,12/08/2007,315
2291,Kutztown,Penn State-Berks,81,49,2007,12/08/2007,315
2292,Shippensburg,Neumann,67,57,2007,12/08/2007,212
2293,Shippensburg,Neumann,67,57,2007,12/08/2007,212
2294,Westminster (UT),Utah Tech,77,66,2007,12/08/2007,570
2295,Westminster (UT),Utah Tech,77,66,2007,12/08/2007,570
2296,Gannon,Edinboro,60,64,2007,12/08/2007,"2,158"
2297,Gannon,Edinboro,60,64,2007,12/08/2007,"2,158"
2298,Grand Valley State,Findlay,82,60,2007,12/08/2007,"1,402"
2299,Grand Valley State,Findlay,82,60,2007,12/08/2007,"1,402"
2300,Hillsdale,Saginaw Valley,97,66,2007,12/08/2007,421
2301,Hillsdale,Saginaw Valley,97,66,2007,12/08/2007,421
2302,Bentley,Stonehill,79,45,2007,12/08/2007,382
2303,Bentley,Stonehill,79,45,2007,12/08/2007,382
2304,Franklin Pierce,Saint Rose,64,72,2007,12/08/2007,242
2305,Franklin Pierce,Saint Rose,64,72,2007,12/08/2007,242
2306,Lake Superior State,Mercyhurst,80,59,2007,12/08/2007,408
2307,Lake Superior State,Mercyhurst,80,59,2007,12/08/2007,408
2308,Northern Michigan,Michigan Tech,61,51,2007,12/08/2007,"1,317"
2309,Northern Michigan,Michigan Tech,61,51,2007,12/08/2007,"1,317"
2310,Wayne State (MI),Ashland,71,67,2007,12/08/2007,509
2311,Wayne State (MI),Ashland,71,67,2007,12/08/2007,509
2312,Le Moyne,Saint Michael's,87,65,2007,12/08/2007,232
2313,Le Moyne,Saint Michael's,87,65,2007,12/08/2007,232
2314,Southern New Hampshire,Bryant,54,62,2007,12/08/2007,645
2315,Southern New Hampshire,Bryant,54,62,2007,12/08/2007,645
2316,Massachusetts-Lowell,Dominican (NY),65,52,2007,12/08/2007,205
2317,Massachusetts-Lowell,Dominican (NY),65,52,2007,12/08/2007,205
2318,Metro State Denver,Colorado Mesa,67,68,2007,12/08/2007,132
2319,Metro State Denver,Colorado Mesa,67,68,2007,12/08/2007,132
2320,Regis (CO),Adams State,81,65,2007,12/08/2007,207
2321,Regis (CO),Adams State,81,65,2007,12/08/2007,207
2322,Colorado-Colorado Springs,Colorado State-Pueblo,72,65,2007,12/08/2007,437
2323,Colorado-Colorado Springs,Colorado State-Pueblo,72,65,2007,12/08/2007,437
2324,Colorado College,Western Colorado,68,77,2007,12/08/2007,113
2325,Colorado College,Western Colorado,68,77,2007,12/08/2007,113
2326,UC Irvine,Alaska-Fairbanks,87,53,2007,12/08/2007,"3,155"
2327,UC Irvine,Alaska-Fairbanks,87,53,2007,12/08/2007,"3,155"
2328,Cal State Dominguez Hills,Grand Canyon,68,59,2007,12/08/2007,200
2329,Cal State Dominguez Hills,Grand Canyon,68,59,2007,12/08/2007,200
2330,Cal State Los Angeles,Vanguard,69,72,2007,12/08/2007,271
2331,Cal State Los Angeles,Vanguard,69,72,2007,12/08/2007,271
2332,Carson-Newman,Anderson (SC),96,71,2007,12/08/2007,250
2333,Carson-Newman,Anderson (SC),96,71,2007,12/08/2007,250
2334,San Francisco State,Pacific Union,78,58,2007,12/08/2007,536
2335,San Francisco State,Pacific Union,78,58,2007,12/08/2007,536
2336,Mars Hill,North Greenville,100,82,2007,12/08/2007,511
2337,Mars Hill,North Greenville,100,82,2007,12/08/2007,511
2338,Sonoma State,Notre Dame de Namur,63,59,2007,12/08/2007,716
2339,Sonoma State,Notre Dame de Namur,63,59,2007,12/08/2007,716
2340,Omaha,Emporia State,105,91,2007,12/08/2007,985
2341,Omaha,Emporia State,105,91,2007,12/08/2007,985
2342,Cameron,Texas A&M-Kingsville,56,79,2007,12/08/2007,300
2343,Cameron,Texas A&M-Kingsville,56,79,2007,12/08/2007,300
2344,Central Oklahoma,Eastern New Mexico,80,79,2007,12/08/2007,400
2345,Central Oklahoma,Eastern New Mexico,80,79,2007,12/08/2007,400
2346,East Central,Angelo State,67,82,2007,12/08/2007,850
2347,East Central,Angelo State,67,82,2007,12/08/2007,850
2348,Colorado Christian,Fort Lewis,80,76,2007,12/08/2007,602
2349,Colorado Christian,Fort Lewis,80,76,2007,12/08/2007,602
2350,North Dakota,Minot State,84,71,2007,12/08/2007,"1,814"
2351,North Dakota,Minot State,84,71,2007,12/08/2007,"1,814"
2352,St. Cloud State,Saint John's (MN),82,56,2007,12/08/2007,"2,123"
2353,St. Cloud State,Saint John's (MN),82,56,2007,12/08/2007,"2,123"
2354,Concordia-St. Paul,Bemidji State,75,62,2007,12/08/2007,389
2355,Concordia-St. Paul,Bemidji State,75,62,2007,12/08/2007,389
2356,MSU Moorhead,Minnesota-Crookston,70,49,2007,12/08/2007,559
2357,MSU Moorhead,Minnesota-Crookston,70,49,2007,12/08/2007,559
2358,Southwest Minnesota State,Mary,76,40,2007,12/08/2007,"1,822"
2359,Southwest Minnesota State,Mary,76,40,2007,12/08/2007,"1,822"
