,ht,at,n,Date,Year,PTS,OPP,OT
12078,Alaska Anchorage,Rensselaer,False,20151016,2016,4,3,0
12079,Bemidji State,North Dakota,False,20151016,2016,4,4,1
12080,St. Cloud State,Minnesota State,False,20151016,2016,4,0,0
12081,Denver,Michigan State,False,20151016,2016,4,2,0
12082,Alaska,American International,False,20151016,2016,7,2,0
12083,Penn State,Notre Dame,False,20151017,2016,5,3,0
12084,Alaska Anchorage,American International,False,20151017,2016,6,2,0
12085,Boston University,Wisconsin,False,20151017,2016,4,1,0
12086,New Hampshire,Clarkson,False,20151017,2016,3,4,0
12087,UMass Lowell,Colorado College,False,20151017,2016,2,1,0
12088,Union,Maine,False,20151017,2016,2,0,0
12089,Rochester,Bowling Green,False,20151017,2016,2,2,1
12090,Vermont,Omaha,False,20151017,2016,1,3,0
12091,Bentley,Northeastern,False,20151017,2016,4,1,0
12092,Robert Morris,Air Force,False,20151017,2016,3,3,1
12093,North Dakota,Bemidji State,False,20151017,2016,5,2,0
12094,Lake Superior State,Northern Michigan,False,20151017,2016,4,0,0
12095,Ferris State,Michigan Tech,False,20151017,2016,3,2,0
12096,St. Cloud State,Minnesota State,False,20151017,2016,3,0,0
12097,Sacred Heart,Arizona State,False,20151017,2016,3,0,0
12098,Merrimack,St. Lawrence,False,20151017,2016,3,1,0
12099,Minnesota Duluth,Minnesota,False,20151017,2016,3,0,0
12100,Miami (OH),Ohio State,False,20151017,2016,3,1,0
12101,Denver,Michigan State,False,20151017,2016,3,0,0
12102,Alaska,Rensselaer,False,20151017,2016,4,2,0
12103,Michigan,Mercyhurst,False,20151018,2016,3,2,0
12104,Quinnipiac,Maine,False,20151020,2016,4,0,0
12105,Michigan State,Lake Superior State,False,20151022,2016,2,4,0
12106,Canisius,Holy Cross,False,20151023,2016,4,3,0
12107,Notre Dame,Minnesota Duluth,False,20151023,2016,3,3,1
12108,UMass,New Hampshire,False,20151023,2016,6,6,1
12109,Penn State,American International,False,20151023,2016,8,3,0
12110,Niagara,Robert Morris,False,20151023,2016,3,3,1
12111,Clarkson,Western Michigan,False,20151023,2016,4,2,0
12112,Colgate,Rochester,False,20151023,2016,5,2,0
12113,Providence,Ohio State,False,20151023,2016,2,1,0
12114,Quinnipiac,St. Cloud State,False,20151023,2016,5,2,0
12115,Merrimack,UMass Lowell,False,20151023,2016,1,1,1
12116,St. Lawrence,Miami (OH),False,20151023,2016,0,1,0
12117,Michigan State,Lake Superior State,False,20151023,2016,2,0,0
12118,Vermont,North Dakota,False,20151023,2016,0,2,0
12119,Mercyhurst,Army,False,20151023,2016,4,2,0
12120,Northern Michigan,Michigan Tech,False,20151023,2016,4,1,0
12121,Ferris State,Wisconsin,False,20151023,2016,5,5,1
12122,Union,Michigan,False,20151023,2016,5,5,1
12123,Minnesota,Northeastern,False,20151023,2016,4,0,0
12124,Alabama-Huntsville,Alaska Anchorage,False,20151023,2016,3,3,1
12125,Omaha,Air Force,False,20151023,2016,4,2,0
12126,Bemidji State,Minnesota State,False,20151023,2016,2,3,0
12127,Colorado College,Boston College,False,20151023,2016,0,3,0
12128,Arizona State,Southern New Hampshire,False,20151023,2016,9,2,0
12129,Penn State,American International,False,20151024,2016,5,3,0
12130,Boston University,UConn,False,20151024,2016,4,2,0
12131,Canisius,Holy Cross,False,20151024,2016,1,4,0
12132,Notre Dame,Minnesota Duluth,False,20151024,2016,3,3,1
12133,Niagara,Robert Morris,False,20151024,2016,2,8,0
12134,Ferris State,Wisconsin,False,20151024,2016,2,1,0
12135,UMass Lowell,Merrimack,False,20151024,2016,1,1,1
12136,Providence,Ohio State,False,20151024,2016,6,4,0
12137,Quinnipiac,St. Cloud State,False,20151024,2016,4,1,0
12138,Rensselaer,Michigan,False,20151024,2016,2,5,0
12139,St. Lawrence,Miami (OH),False,20151024,2016,5,3,0
12140,Rochester,Colgate,False,20151024,2016,3,4,0
12141,Vermont,North Dakota,False,20151024,2016,2,5,0
12142,Mercyhurst,Army,False,20151024,2016,5,2,0
12143,Michigan Tech,Northern Michigan,False,20151024,2016,3,1,0
12144,Clarkson,Western Michigan,False,20151024,2016,6,2,0
12145,Union,New Hampshire,False,20151024,2016,2,5,0
12146,Bemidji State,Minnesota State,False,20151024,2016,2,3,0
12147,Alabama-Huntsville,Alaska Anchorage,False,20151024,2016,2,3,0
12148,Omaha,Air Force,False,20151024,2016,4,1,0
12149,Minnesota,Northeastern,False,20151024,2016,4,3,0
12150,Colorado College,Boston College,False,20151024,2016,1,5,0
12151,Arizona State,Southern New Hampshire,False,20151024,2016,7,1,0
12152,UConn,Boston University,False,20151027,2016,5,2,0
12153,American International,Sacred Heart,False,20151027,2016,1,4,0
12154,Northeastern,Vermont,False,20151029,2016,2,3,0
12155,Penn State,St. Lawrence,False,20151029,2016,2,2,1
12156,UMass,Maine,False,20151030,2016,5,4,1
12157,Boston College,Denver,False,20151030,2016,4,3,0
12158,Ohio State,Mercyhurst,False,20151030,2016,1,2,0
12159,Penn State,St. Lawrence,False,20151030,2016,2,4,0
12160,Niagara,Cornell,False,20151030,2016,2,3,1
12161,Colgate,Providence,False,20151030,2016,2,7,0
12162,Western Michigan,Omaha,False,20151030,2016,4,2,0
12163,Merrimack,Boston University,False,20151030,2016,4,3,0
12164,Union,Rensselaer,False,20151030,2016,1,5,0
12165,American International,Rochester,False,20151030,2016,2,4,0
12166,Sacred Heart,Canisius,False,20151030,2016,0,3,0
12167,Northern Michigan,Bemidji State,False,20151030,2016,0,0,1
12168,Minnesota Duluth,UMass Lowell,False,20151030,2016,2,1,0
12169,Michigan Tech,Ferris State,False,20151030,2016,5,4,1
12170,Princeton,Yale,False,20151030,2016,1,3,0
12171,Michigan,Robert Morris,False,20151030,2016,5,3,0
12172,Lake Superior State,Alabama-Huntsville,False,20151030,2016,4,5,1
12173,Colorado College,North Dakota,False,20151030,2016,2,5,0
12174,Wisconsin,Arizona State,False,20151030,2016,5,1,0
12175,Minnesota State,Alaska,False,20151030,2016,5,2,0
12176,St. Cloud State,Miami (OH),False,20151030,2016,3,0,0
12177,UConn,Notre Dame,False,20151031,2016,1,2,0
12178,Michigan,Robert Morris,False,20151031,2016,0,4,0
12179,Army,Bentley,False,20151031,2016,2,2,1
12180,Boston University,Denver,False,20151031,2016,5,4,1
12181,Ohio State,Mercyhurst,False,20151031,2016,5,1,0
12182,Princeton,Maine,False,20151031,2016,3,1,0
12183,Alaska Anchorage,Bowling Green,False,20151031,2016,4,2,0
12184,Cornell,Niagara,False,20151031,2016,4,0,0
12185,Colgate,Providence,False,20151031,2016,3,4,0
12186,Rensselaer,Union,False,20151031,2016,3,2,0
12187,Western Michigan,Omaha,False,20151031,2016,6,1,0
12188,Merrimack,New Hampshire,False,20151031,2016,2,4,0
12189,Vermont,Northeastern,False,20151031,2016,3,3,1
12190,American International,Rochester,False,20151031,2016,2,6,0
12191,Sacred Heart,Canisius,False,20151031,2016,4,0,0
12192,Northern Michigan,Bemidji State,False,20151031,2016,3,1,0
12193,Lake Superior State,Alabama-Huntsville,False,20151031,2016,0,5,0
12194,Michigan Tech,Ferris State,False,20151031,2016,2,3,0
12195,Yale,UMass,False,20151031,2016,6,1,0
12196,Dartmouth,Harvard,False,20151031,2016,0,7,0
12197,Brown,Holy Cross,False,20151031,2016,5,7,0
12198,Wisconsin,Arizona State,False,20151031,2016,2,1,0
12199,Minnesota Duluth,UMass Lowell,False,20151031,2016,3,6,0
12200,St. Cloud State,Miami (OH),False,20151031,2016,3,1,0
12201,Minnesota State,Alaska,False,20151031,2016,2,1,0
12202,Bentley,Army,False,20151101,2016,6,2,0
12203,UConn,Notre Dame,False,20151101,2016,2,8,0
12204,Alaska Anchorage,Bowling Green,False,20151101,2016,0,2,0
12205,Harvard,Dartmouth,False,20151101,2016,5,2,0
12206,Boston College,UMass,False,20151103,2016,7,0,0
12207,Bentley,Merrimack,False,20151104,2016,1,5,0
12208,Boston College,Maine,False,20151106,2016,3,0,0
12209,Harvard,Yale,False,20151106,2016,2,2,1
12210,Dartmouth,Brown,False,20151106,2016,7,3,0
12211,Cornell,Princeton,False,20151106,2016,4,3,0
12212,Clarkson,Rensselaer,False,20151106,2016,2,2,1
12213,Colgate,Quinnipiac,False,20151106,2016,2,3,0
12214,St. Lawrence,Union,False,20151106,2016,6,3,0
12215,UConn,UMass,False,20151106,2016,2,4,0
12216,Holy Cross,Sacred Heart,False,20151106,2016,5,1,0
12217,Michigan State,New Hampshire,False,20151106,2016,5,0,0
12218,Vermont,UMass Lowell,False,20151106,2016,3,5,0
12219,Niagara,Penn State,False,20151106,2016,1,1,1
12220,Army,Rochester,False,20151106,2016,0,4,0
12221,Mercyhurst,Air Force,False,20151106,2016,4,5,1
12222,Robert Morris,American International,False,20151106,2016,2,3,0
12223,Ferris State,Minnesota State,False,20151106,2016,7,4,0
12224,Boston University,Northeastern,False,20151106,2016,5,4,0
12225,Notre Dame,Minnesota,False,20151106,2016,4,3,0
12226,Miami (OH),Western Michigan,False,20151106,2016,2,1,0
12227,Bowling Green,Lake Superior State,False,20151106,2016,1,1,1
12228,Alabama-Huntsville,Michigan Tech,False,20151106,2016,2,4,0
12229,Omaha,Minnesota Duluth,False,20151106,2016,4,2,0
12230,North Dakota,Wisconsin,False,20151106,2016,1,3,0
12231,Denver,Colorado College,False,20151106,2016,5,3,0
12232,Alaska,Northern Michigan,False,20151106,2016,5,2,0
12233,Canisius,Merrimack,False,20151107,2016,2,3,0
12234,Notre Dame,Minnesota,False,20151107,2016,1,4,0
12235,Harvard,Brown,False,20151107,2016,5,2,0
12236,Northeastern,Boston University,False,20151107,2016,1,4,0
12237,Dartmouth,Yale,False,20151107,2016,2,4,0
12238,Cornell,Quinnipiac,False,20151107,2016,4,5,1
12239,Clarkson,Union,False,20151107,2016,1,4,0
12240,Colgate,Princeton,False,20151107,2016,2,1,0
12241,St. Lawrence,Rensselaer,False,20151107,2016,3,4,1
12242,Michigan State,New Hampshire,False,20151107,2016,7,4,0
12243,Vermont,UMass Lowell,False,20151107,2016,0,1,0
12244,Army,Rochester,False,20151107,2016,2,2,1
12245,Mercyhurst,Air Force,False,20151107,2016,3,1,0
12246,Robert Morris,American International,False,20151107,2016,7,1,0
12247,Sacred Heart,Holy Cross,False,20151107,2016,3,1,0
12248,Bowling Green,Lake Superior State,False,20151107,2016,1,1,1
12249,Ferris State,Minnesota State,False,20151107,2016,2,3,0
12250,UMass,UConn,False,20151107,2016,5,3,0
12251,North Dakota,Wisconsin,False,20151107,2016,3,1,0
12252,Miami (OH),Western Michigan,False,20151107,2016,2,1,0
12253,Alabama-Huntsville,Michigan Tech,False,20151107,2016,1,2,0
12254,Omaha,Minnesota Duluth,False,20151107,2016,4,2,0
12255,Colorado College,Denver,False,20151107,2016,1,3,0
12256,Alaska,Northern Michigan,False,20151107,2016,2,5,0
12257,Boston College,Maine,False,20151108,2016,2,0,0
12258,UConn,Army,False,20151110,2016,0,2,0
12259,American International,Sacred Heart,False,20151110,2016,2,5,0
12260,Notre Dame,Northeastern,False,20151112,2016,3,2,0
12261,Air Force,Holy Cross,False,20151112,2016,1,3,0
12262,Providence,Boston University,False,20151113,2016,1,1,1
12263,Boston College,Michigan State,False,20151113,2016,6,4,0
12264,UMass,Merrimack,False,20151113,2016,2,4,0
12265,Princeton,Dartmouth,False,20151113,2016,2,3,0
12266,Cornell,Colgate,False,20151113,2016,5,1,0
12267,Quinnipiac,Harvard,False,20151113,2016,4,1,0
12268,Rensselaer,Yale,False,20151113,2016,3,2,1
12269,Western Michigan,St. Cloud State,False,20151113,2016,2,5,0
12270,St. Lawrence,Clarkson,False,20151113,2016,3,0,0
12271,Union,Brown,False,20151113,2016,2,3,1
12272,Rochester,Bentley,False,20151113,2016,2,3,1
12273,Ohio State,Canisius,False,20151113,2016,4,1,0
12274,Vermont,UConn,False,20151113,2016,2,1,0
12275,Penn State,Sacred Heart,False,20151113,2016,8,2,0
12276,Michigan Tech,Bowling Green,False,20151113,2016,2,0,0
12277,UMass Lowell,Maine,False,20151113,2016,2,1,0
12278,Notre Dame,Northeastern,False,20151113,2016,2,2,1
12279,Michigan,Niagara,False,20151113,2016,7,3,0
12280,Lake Superior State,Arizona State,False,20151113,2016,2,3,0
12281,Minnesota Duluth,Denver,False,20151113,2016,0,3,0
12282,Minnesota State,Minnesota,False,20151113,2016,0,4,0
12283,Bemidji State,Alaska,False,20151113,2016,3,4,0
12284,North Dakota,Miami (OH),False,20151113,2016,6,2,0
12285,Air Force,Holy Cross,False,20151113,2016,5,1,0
12286,Alaska Anchorage,Ferris State,False,20151113,2016,2,3,1
12287,Boston University,Providence,False,20151114,2016,3,3,1
12288,Ohio State,Canisius,False,20151114,2016,6,4,0
12289,Penn State,Sacred Heart,False,20151114,2016,3,2,0
12290,Princeton,Harvard,False,20151114,2016,0,3,0
12291,Quinnipiac,Dartmouth,False,20151114,2016,6,2,0
12292,Rensselaer,Brown,False,20151114,2016,3,3,1
12293,Western Michigan,St. Cloud State,False,20151114,2016,1,11,0
12294,Merrimack,New Hampshire,False,20151114,2016,3,3,1
12295,Union,Yale,False,20151114,2016,1,2,1
12296,Rochester,Bentley,False,20151114,2016,2,3,1
12297,Colgate,Cornell,False,20151114,2016,2,3,1
12298,Lake Superior State,Arizona State,False,20151114,2016,2,3,1
12299,Michigan Tech,Bowling Green,False,20151114,2016,2,3,0
12300,Minnesota,Minnesota State,False,20151114,2016,2,3,0
12301,Bemidji State,Alaska,False,20151114,2016,6,3,0
12302,Minnesota Duluth,Denver,False,20151114,2016,1,1,1
12303,North Dakota,Miami (OH),False,20151114,2016,4,3,1
12304,Alaska Anchorage,Ferris State,False,20151114,2016,5,0,0
12305,Vermont,UMass,False,20151115,2016,3,3,1
12306,Maine,UMass Lowell,False,20151115,2016,0,6,0
12307,UConn,Quinnipiac,False,20151117,2016,2,6,0
12308,Boston University,Michigan,False,20151120,2016,3,2,0
12309,Yale,Cornell,False,20151120,2016,0,0,1
12310,New Hampshire,UMass,False,20151120,2016,2,2,1
12311,Princeton,St. Lawrence,False,20151120,2016,1,5,0
12312,Brown,Colgate,False,20151120,2016,1,1,1
12313,Providence,Northeastern,False,20151120,2016,5,2,0
12314,Quinnipiac,Clarkson,False,20151120,2016,1,1,1
12315,Niagara,American International,False,20151120,2016,5,4,1
12316,Army,Robert Morris,False,20151120,2016,4,4,1
12317,Bentley,Rensselaer,False,20151120,2016,2,3,0
12318,Sacred Heart,Air Force,False,20151120,2016,1,1,1
12319,Northern Michigan,Minnesota State,False,20151120,2016,1,1,1
12320,Bowling Green,Alabama-Huntsville,False,20151120,2016,3,2,1
12321,Ferris State,Alaska,False,20151120,2016,2,2,1
12322,UMass Lowell,Notre Dame,False,20151120,2016,2,2,1
12323,Maine,Vermont,False,20151120,2016,3,2,0
12324,Miami (OH),Omaha,False,20151120,2016,3,3,1
12325,Canisius,Mercyhurst,False,20151120,2016,4,3,0
12326,Colorado College,Minnesota Duluth,False,20151120,2016,0,5,0
12327,Wisconsin,Denver,False,20151120,2016,3,3,1
12328,Bemidji State,Lake Superior State,False,20151120,2016,2,3,0
12329,St. Cloud State,North Dakota,False,20151120,2016,3,4,0
12330,Alaska Anchorage,Penn State,False,20151120,2016,2,5,0
12331,Boston University,Michigan,False,20151121,2016,2,4,0
12332,Maine,Vermont,False,20151121,2016,4,1,0
12333,Yale,Colgate,False,20151121,2016,3,1,0
12334,New Hampshire,Boston College,False,20151121,2016,3,6,0
12335,Princeton,Clarkson,False,20151121,2016,3,0,0
12336,Brown,Cornell,False,20151121,2016,0,1,0
12337,UMass Lowell,Notre Dame,False,20151121,2016,3,1,0
12338,Quinnipiac,St. Lawrence,False,20151121,2016,0,0,1
12339,Merrimack,UMass,False,20151121,2016,1,1,1
12340,Michigan State,Michigan Tech,False,20151121,2016,4,5,1
12341,Miami (OH),Omaha,False,20151121,2016,2,3,1
12342,Niagara,American International,False,20151121,2016,2,4,0
12343,Army,Robert Morris,False,20151121,2016,2,5,0
12344,Sacred Heart,Air Force,False,20151121,2016,2,3,0
12345,Northern Michigan,Minnesota State,False,20151121,2016,2,2,1
12346,Bowling Green,Alabama-Huntsville,False,20151121,2016,4,3,0
12347,Ferris State,Alaska,False,20151121,2016,3,3,1
12348,Northeastern,Providence,False,20151121,2016,0,3,0
12349,Canisius,Mercyhurst,False,20151121,2016,1,4,0
12350,Bemidji State,Lake Superior State,False,20151121,2016,1,1,1
12351,St. Cloud State,North Dakota,False,20151121,2016,6,1,0
12352,Wisconsin,Denver,False,20151121,2016,2,6,0
12353,Colorado College,Minnesota Duluth,False,20151121,2016,0,6,0
12354,Alaska Anchorage,Penn State,False,20151121,2016,1,1,1
12355,Michigan State,Michigan Tech,False,20151122,2016,4,4,1
12356,Boston University,Bentley,False,20151124,2016,3,0,0
12357,Rensselaer,New Hampshire,False,20151124,2016,4,3,0
12358,UConn,Boston College,False,20151124,2016,1,5,0
12359,Holy Cross,American International,False,20151124,2016,3,0,0
12360,Alabama-Huntsville,Bemidji State,False,20151125,2016,1,4,0
12361,Colgate,Brown,False,20151127,2016,0,5,0
12362,Northeastern,UMass Lowell,False,20151127,2016,2,3,1
12363,Western Michigan,Rensselaer,False,20151127,2016,1,4,0
12364,Canisius,Army,False,20151127,2016,1,3,0
12365,UMass,Quinnipiac,False,20151127,2016,1,4,0
12366,Minnesota,St. Cloud State,False,20151127,2016,2,3,0
12367,Maine,Princeton,False,20151127,2016,5,3,0
12368,Clarkson,Arizona State,False,20151127,2016,3,2,0
12369,Holy Cross,Niagara,False,20151127,2016,5,2,0
12370,Michigan State,North Dakota,False,20151127,2016,1,3,0
12371,Bowling Green,Northern Michigan,False,20151127,2016,2,1,0
12372,Notre Dame,Harvard,False,20151127,2016,1,4,0
12373,Michigan,Dartmouth,False,20151127,2016,7,0,0
12374,Lake Superior State,Ferris State,False,20151127,2016,0,1,0
12375,Omaha,Ohio State,False,20151127,2016,3,1,0
12376,Alabama-Huntsville,Bemidji State,False,20151127,2016,1,4,0
12377,Minnesota State,Alaska Anchorage,False,20151127,2016,2,0,0
12378,Air Force,Colorado College,False,20151127,2016,4,3,0
12379,Alaska,Michigan Tech,False,20151127,2016,1,4,0
12380,Northeastern,Colgate,False,20151128,2016,7,1,0
12381,UMass Lowell,Brown,False,20151128,2016,5,5,1
12382,Boston College,Rochester,False,20151128,2016,6,2,0
12383,Quinnipiac,UMass,False,20151128,2016,1,0,0
12384,Merrimack,Union,False,20151128,2016,0,4,0
12385,Rensselaer,Harvard,False,20151128,2016,0,4,0
12386,New Hampshire,Bentley,False,20151128,2016,5,4,0
12387,Maine,Princeton,False,20151128,2016,3,2,1
12388,Clarkson,Arizona State,False,20151128,2016,4,1,0
12389,Providence,Yale,False,20151128,2016,4,3,0
12390,Holy Cross,Niagara,False,20151128,2016,3,2,1
12391,Robert Morris,Sacred Heart,False,20151128,2016,6,3,0
12392,Bowling Green,Northern Michigan,False,20151128,2016,4,3,1
12393,Lake Superior State,Ferris State,False,20151128,2016,3,2,0
12394,Colorado College,Air Force,False,20151128,2016,4,3,0
12395,Notre Dame,Western Michigan,False,20151128,2016,3,1,0
12396,Michigan,Dartmouth,False,20151128,2016,1,1,1
12397,Canisius,Army,False,20151128,2016,2,2,1
12398,Boston University,Cornell,False,20151128,2016,3,3,1
12399,Omaha,Ohio State,False,20151128,2016,6,4,0
12400,Minnesota State,Alaska Anchorage,False,20151128,2016,6,2,0
12401,Alaska,Michigan Tech,False,20151128,2016,1,3,0
12402,Vermont,Penn State,False,20151129,2016,0,4,0
12403,Michigan State,North Dakota,False,20151129,2016,1,4,0
12404,Robert Morris,Sacred Heart,False,20151129,2016,5,4,0
12405,Minnesota,St. Cloud State,False,20151129,2016,4,7,0
12406,Bentley,American International,False,20151201,2016,1,0,0
12407,Yale,Quinnipiac,False,20151204,2016,0,3,0
12408,Cornell,St. Lawrence,False,20151204,2016,2,1,0
12409,Penn State,Michigan State,False,20151204,2016,4,2,0
12410,Brown,Princeton,False,20151204,2016,2,4,0
12411,Colgate,Clarkson,False,20151204,2016,2,1,0
12412,Rensselaer,Dartmouth,False,20151204,2016,1,2,0
12413,Merrimack,Providence,False,20151204,2016,1,2,0
12414,Holy Cross,Mercyhurst,False,20151204,2016,5,4,0
12415,Rochester,Robert Morris,False,20151204,2016,0,4,0
12416,Niagara,Bentley,False,20151204,2016,6,4,0
12417,Sacred Heart,Army,False,20151204,2016,3,4,0
12418,Bowling Green,Minnesota State,False,20151204,2016,2,2,1
12419,Ferris State,Bemidji State,False,20151204,2016,0,2,0
12420,Michigan Tech,Alaska Anchorage,False,20151204,2016,2,3,0
12421,Boston University,Vermont,False,20151204,2016,2,4,0
12422,Maine,New Hampshire,False,20151204,2016,3,3,1
12423,Union,Harvard,False,20151204,2016,4,4,1
12424,Notre Dame,UMass,False,20151204,2016,3,1,0
12425,Michigan,Wisconsin,False,20151204,2016,6,4,0
